# Mantle composition:
# Fe/Mg     Si/Mg     Ca/Mg     Al/Mg     
# 0.3    0.6    0.04   0.04 
# 
# mass                     radius                   density                  pres                     temp                     Wus,v     Pv,v      an,v      Sp,v      O,v       Wad,v     Ring,v    Opx,v     Cpx,v     Aki,v     Gt,v      Ppv,v     CF,v      st,v      q,v       ca-pv,v   cfs,v     coe,v     ky,v      seif,v    Fe        
1.397692200134018073e+21,3.074479176490369719e+05,1.147571341399455196e+04,3.376744267704367638e+06,4.370870870870870931e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.446990292862301372e+21,3.110228934356536483e+05,1.147537167377101832e+04,3.376337231705327984e+06,4.369369369369369451e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.497433222102206906e+21,3.145978692222703830e+05,1.147502598109446080e+04,3.375925519193097018e+06,4.367867867867867972e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.549034075677777461e+21,3.181728450088871177e+05,1.147467633552044026e+04,3.375509130715796724e+06,4.366366366366366492e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.601805939024681501e+21,3.217478207955037942e+05,1.147432273660098690e+04,3.375088066829705611e+06,4.364864864864865012e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.655761895163784331e+21,3.253227965821205289e+05,1.147396518388456207e+04,3.374662328099262901e+06,4.363363363363363533e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.710915024674687549e+21,3.288977723687372054e+05,1.147360367691608917e+04,3.374231915097072721e+06,4.361861861861862053e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.767278405669260624e+21,3.324727481553538819e+05,1.147323821523692641e+04,3.373796828403904568e+06,4.360360360360360573e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.824865113765140496e+21,3.360477239419706166e+05,1.147286879838489040e+04,3.373357068608693779e+06,4.358858858858859094e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.883688222059210211e+21,3.396226997285872931e+05,1.147249542589423982e+04,3.372912636308549903e+06,4.357357357357357614e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
